,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
738,400.0,70.0,608.7418,73.0,160.9,55.0,609.0,75.0,677.1,45.0,40.0,25.6,32.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,8.430907572614903,1.113449869762705,1.9474089103481893,2.3821397389129397,2.5703963332607453,2.3523765164512684,1.9418116069248226,674.0,52.0,674.0,52.0,0.0,68.0,35.0,692.0,28.8,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,255.0,255.0,0.0,1.0,1.0,80.0,80.0,235.0,808.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1827,405.0,70.0,592.8672,73.0,146.0,45.0,586.9,73.0,638.36285,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,37.7,46.9,50.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,5.692512135575095,0.422302554129184,0.9737049297429862,0.8811693877572795,0.2345885122471962,0.6005508916375095,1.9077898993114502,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,102.0,102.0,1.0,1.0,80.0,80.0,298.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3431,375.0,45.0,495.6032,73.5,99.7,62.0,520.0,74.5,599.0221,38.0,40.0,28.6,36.5,23.35,14.0,15.0,9.0,32.4,48.0,44.4,330.0,350.0,16.0,18.0,1.0,0.0,120.0,4.6880154952481,3.6906067954720663,0.9559756565126503,1.6721606805715123,1.481829849687237,1.6488700902360978,0.7870108490186315,674.0,52.0,674.0,52.0,0.0,68.0,41.3,692.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,683.0,34.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2423,359.92,30.0,490.83112,74.0,100.0,120.0,477.0,74.0,605.7903,30.0,40.0,28.6,36.5,24.0,13.0,15.0,9.0,29.9,57.0,48.1,330.0,350.0,16.0,18.0,0.0,0.0,135.0,2.9867228502576344,3.005482943575823,1.437463299660976,5.324392571990569,4.976465805056435,1.3743297892059982,3.327336400883112,628.0,69.0,628.0,69.0,0.0,68.0,46.4,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,0.0,204.0,1.0,1.0,80.0,80.0,278.0,740.0,38.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2377,415.0,65.01212,655.372,70.00169,110.0,45.0,518.0,73.00169,775.4679,46.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,26.0,40.0,36.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,4.873307052298856,0.5016843880931651,1.3255352297266318,2.6050481986427556,1.2075181096262901,2.2263792685774595,0.23345027156938974,780.0,158.0,780.0,158.0,0.0,73.0,44.0,692.0,29.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,800.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3438,405.0,72.0,606.34283,73.0,165.0,45.0,560.0,73.5,649.4041,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,30.3,35.2,46.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,4.370981332758308,1.768267760378724,3.9562466794578257,3.5338414401789766,3.7474284187332656,18.97709422639731,0.9326214110904735,674.0,52.0,674.0,52.0,0.0,68.0,38.0,692.0,30.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,275.0,761.0,38.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4778,430.0,70.0,634.30096,71.0,172.6,45.0,567.0,73.0,669.5997,50.0,40.0,28.6,34.175,23.35,13.0,15.0,9.0,38.4,47.0,43.0,330.0,350.0,16.0,18.0,1.0,1.0,142.0,2.544095377399812,3.6740636172810626,0.818126577635051,0.18683079337153236,4.048906123047714,0.9160054573956034,0.24324980014927852,700.0,116.0,700.0,116.0,0.0,68.0,36.0,692.0,28.6,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,760.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
927,475.0,-10.0,521.05664,69.0,100.0,45.0,475.0,68.0,617.23785,10.0,40.0,39.7,41.5,40.0,26.5,15.0,9.0,20.0,100.0,55.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,1.0515382626447465,8.249914592395298,8.010264451079523,4.040555298101726,1.7227294143819707,1.1529673891005847,9.158520982482736,670.0,111.0,670.0,111.0,0.0,68.0,50.0,692.0,40.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,1.0,80.0,80.0,280.0,565.0,90.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4585,400.0,55.0,528.33057,73.0,120.1,50.0,500.0,76.0,695.1162,45.0,40.0,28.6,36.5,21.35,15.0,15.0,9.0,27.5,46.6,35.2,330.0,350.0,10.0,18.0,0.0,0.0,142.0,6.24069415468176,1.560109662172636,2.1322700492977216,11.488438355572974,1.7566479471604801,5.317021631735657,5.751475312940846,609.0,50.0,609.0,50.0,0.0,73.0,50.0,692.0,32.7,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,153.0,51.0,1.0,1.0,80.0,80.0,278.0,750.0,34.9,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1412,387.23,70.0,605.58545,85.5,145.0,45.0,515.0,74.0,721.17804,45.0,40.0,28.6,36.5,57.85,13.0,15.0,9.0,28.4,49.4,58.0,330.0,300.0,16.0,18.0,0.0,1.0,130.0,3.578492905360286,9.72585524815992,8.40895808277657,3.1853025105330253,9.827985020181771,5.3193912386450615,3.7524897250089584,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,204.0,255.0,10.0,10.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4661,425.0,68.0,590.01117,71.5,131.0,190.0,618.7,73.0,648.62695,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.1,132.2,42.6,330.0,350.0,16.0,18.0,1.0,1.0,130.0,3.8283753298600236,1.3154017277919698,1.0469963084136733,0.5852220468233532,6.046018454626262,0.609230510082641,1.1149629208177063,706.0,84.0,706.0,84.0,0.0,68.0,36.0,692.0,27.2,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,715.0,31.8,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169,429.99,70.0,577.12366,72.0,129.9,45.0,557.2,73.5,629.8471,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,38.2,37.2,50.6,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.8181543457050461,0.5627362493938369,1.946681883625842,0.5447627221319674,0.9292583859815434,0.6128665138443857,0.8147056677757548,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2508,375.0,54.0,574.8847,73.5,165.0,160.0,560.0,75.0,634.9847,38.0,40.0,37.5,36.5,30.0,13.5,15.0,9.0,35.0,125.0,75.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,19.174803049095495,4.158477731054117,2.5239010601075873,2.7798894782255905,7.1045829968765615,2.525518592730786,3.642368849770559,674.0,52.0,674.0,52.0,0.0,68.0,50.0,692.0,36.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,250.0,690.0,70.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2293,405.0,45.0,544.8768,76.0,119.0,120.0,547.8,80.0,641.3125,30.0,40.0,28.6,36.5,40.0,18.0,15.0,9.0,81.3,332.3,38.0,330.0,350.0,16.0,18.0,0.0,0.0,120.0,3.4471025806593305,0.7532720404891063,4.193618073478091,0.9711138927094528,1.6141092373486279,3.7065912821251272,3.2591977337856735,674.0,52.0,674.0,52.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1654,450.0,55.0,562.78986,70.0,135.3,45.0,530.0,72.5,671.2937,45.0,39.0,27.0,36.5,23.35,13.0,15.0,9.0,34.3,83.4,41.0,330.0,350.0,16.0,18.0,0.0,0.0,170.0,10.07284193800826,1.8819299664957738,9.476021958625315,1.6550101076519308,4.895308656299301,4.051642763939682,4.235951978965228,740.0,165.0,740.0,165.0,0.0,100.0,37.0,692.0,30.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,153.0,153.0,1.0,1.0,80.0,80.0,278.0,718.0,35.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13,430.0,67.0,613.00977,73.0,150.2,45.0,588.7,72.5,653.6825,45.0,40.0,32.5,38.45,23.35,13.0,15.0,7.0,50.0,28.7,50.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.548579699138387,1.767674283071736,9.928274772414797,8.800910779010872,1.2396305156911995,4.097415102412782,1.4225990749076218,689.0,67.0,689.0,67.0,0.0,68.0,45.0,692.0,34.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,153.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,768.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1560,390.0,20.0,522.36694,70.5,110.0,45.0,295.0,74.0,608.9167,45.0,40.0,28.6,36.5,22.5,15.5,15.0,9.0,19.5,47.9,40.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.831687562391346,0.44283788776001504,0.9365213530848877,1.2878329933090908,0.5642191092291083,1.9206863055749517,0.4730798557308783,670.0,111.0,670.0,111.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,204.0,1.0,1.0,80.0,80.0,210.0,360.0,34.9,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
621,410.0,70.0,561.78723,73.0,111.8,45.0,561.9,73.5,646.29224,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.5,31.9,46.6,330.0,300.0,16.0,18.0,0.0,0.0,130.0,22.066919343558162,6.290405909123318,6.152135208839121,0.8963338553557272,12.527380135922606,3.5441693581474887,5.025589754902487,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,298.0,700.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1098,405.0,70.0,580.4352,73.0,145.0,60.0,499.1,73.5,637.5513,45.0,40.0,38.0,48.5,23.35,13.0,15.0,9.0,32.6,49.1,49.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.143484692650549,1.1982298155519242,2.8442004555125577,14.065151609249131,13.545319983465884,27.37488509795518,9.690108544238115,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
92,405.0,70.0,593.53656,73.0,145.0,45.0,515.1,74.0,648.31525,45.0,40.0,17.7,36.5,23.35,13.0,15.0,9.0,30.6,49.1,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.499303094501562,2.144768532648711,2.444763955219997,4.125503617970042,1.6204663191683784,0.9035357091561702,3.8535215150705926,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,255.0,0.0,102.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
616,410.0,72.0,627.5695,72.5,185.0,45.0,560.0,73.0,655.17834,44.5,55.0,37.45,41.55,30.0,19.0,15.0,9.0,25.0,50.0,50.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,11.646990302736445,2.5407511753634133,3.7064429169165947,8.030004023946546,0.45330873121650606,6.746626644479846,3.6060691026486213,675.0,53.0,675.0,53.0,0.0,68.0,56.0,692.0,34.9,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,710.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
890,375.9,0.0,479.61322,72.5,100.0,45.0,297.7,74.0,627.0888,45.0,40.0,28.6,36.5,25.7,16.5,15.0,9.0,27.0,37.7,49.1,330.0,300.0,16.0,18.0,0.0,0.0,135.0,2.6723612276292847,0.8199255351248513,3.929847576407826,2.013802846659875,0.7927621953036065,0.7442486257827926,0.6441835639935304,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,378.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1414,399.0,68.0,554.5276,73.0,120.0,45.0,495.0,73.0,617.6597,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,28.9,40.9,41.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,8.674492516047946,0.5954515734708202,1.1162062552962866,0.39022232082288527,2.8362323362663617,0.4795568473849271,0.5281883807007687,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,270.0,715.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
862,415.0,70.0,619.5408,72.0,179.5,45.0,585.2,73.0,659.25464,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,33.0,20.2,43.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.194279785838666,1.060664636002913,0.21814722772171732,1.366568841190307,1.5769139357453217,0.965215307632864,0.7313118842253434,684.0,62.0,684.0,62.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,810.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4347,430.0,70.0,586.94293,72.0,114.3,150.0,626.1,74.0,653.19104,50.0,40.0,28.6,40.0,23.35,13.0,5.0,9.0,28.7,82.1,43.4,410.0,410.0,16.0,17.0,1.0,1.0,135.0,5.092754984053362,2.470027950024381,2.4682232310065237,4.68829816404108,3.9566161638871407,7.1017914305579515,4.5091482066664685,700.0,78.0,700.0,78.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,102.0,102.0,102.0,1.0,1.0,80.0,80.0,298.0,706.0,34.9,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3011,422.0,40.0,575.52466,70.5,132.5,85.0,482.6,74.0,678.1706,39.0,40.0,28.6,36.5,23.35,14.5,15.0,9.0,31.4,76.2,43.7,330.0,350.0,16.0,18.0,0.0,0.0,130.0,8.927187042892287,1.475832265448456,3.424876478402701,0.7919915790545079,6.872251916658959,1.9580200390940332,2.3908170369563915,660.0,101.0,660.0,101.0,0.0,68.0,40.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,255.0,102.0,0.0,1.0,1.0,80.0,80.0,290.0,770.0,40.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3613,428.0,60.0,555.89935,73.0,115.0,30.0,541.1,73.0,637.8531,45.0,39.15,28.6,36.5,18.8,13.0,13.1,5.0,27.1,16.1,41.6,330.0,380.0,12.9,13.25,1.0,1.0,126.0,44.13505359558396,9.26998498257185,37.270067909708104,21.250568037730933,25.676230708906687,19.458178046933615,19.75333230968074,686.0,64.0,686.0,64.0,0.0,68.0,32.1,692.0,28.6,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,255.0,102.0,153.0,1.0,1.0,80.0,80.0,260.0,704.0,28.6,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3482,425.0,72.0,561.2201,72.0,91.0,45.0,520.0,73.5,648.81433,44.0,30.0,28.6,36.5,23.35,13.0,15.0,9.0,38.0,30.0,30.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,2.6665528529034503,1.500337323936715,0.7319668232793595,4.992097805172509,1.927993495285965,1.8288388889833596,1.406915388222042,700.0,78.0,700.0,78.0,0.0,68.0,34.0,692.0,26.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,235.0,252.0,243.0,1.0,1.0,80.0,80.0,278.0,698.0,26.8,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
782,441.0,60.0,615.487,71.5,150.0,45.0,550.0,73.0,684.5299,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,35.7,48.2,47.4,330.0,300.0,16.0,18.0,0.0,0.0,130.0,3.799216191162148,4.947746217591807,8.496039416499517,1.897367421965657,4.203192220372497,10.038181933627223,2.4334419938500726,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,278.0,733.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1652,370.0,70.0,576.61,73.0,127.0,45.0,591.7,76.5,639.56396,45.0,40.0,21.2,34.5,18.0,13.0,15.0,9.0,42.0,46.7,50.8,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.0532414791748739,0.14454756785389103,0.3873556181883351,0.3718765706788194,0.4396530880363199,0.47019066160477546,0.40519610818441076,670.0,48.0,670.0,48.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,707.0,34.9,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2001,405.0,70.0,593.53656,73.0,145.0,45.0,515.0,74.0,648.31525,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,5.395538192560133,4.006062732130099,2.1753063658967924,2.3225255461622045,2.385159149479038,3.4347607284532358,1.905747557829803,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2375,415.0,65.009926,655.30884,70.00139,110.0,55.0,480.0,73.00139,770.23236,45.0,40.0,30.2,35.85,22.35,14.4,15.0,9.0,20.0,47.0,35.0,330.0,350.0,16.0,18.0,0.0,0.0,135.0,4.444393555763399,5.611834052673846,3.4993559582123717,1.8459796848188377,1.2093096747933032,1.5748250718373187,1.189099604303322,770.0,148.0,770.0,148.0,0.0,73.0,44.0,692.0,29.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,1.0,80.0,80.0,278.0,800.0,39.8,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
